user_id,product_id,eval_set,order_id
23633,86307,train,187964
23635,66221,train,187975
23637,70391,train,187987
23638,27459,train,187994
23638,67588,train,187996
23638,86312,train,187998
23638,12605,train,188000
23639,22415,train,188029
23640,86331,train,188040
23642,69536,train,188052
23642,32847,train,188054
23644,7207,train,188073
23646,36785,train,188084
23647,145574,train,188092
23647,71667,train,188094
23648,86351,train,188115
23650,91682,train,188127
23652,86359,train,188140
23654,86361,train,188151
23654,1540,train,188153
23656,6213,train,188170
23658,86370,train,188181
23659,86375,train,188188
23661,29265,train,188200
23662,29628,train,188207
23664,42956,train,188220
23666,86389,train,188232
23667,86393,train,188240
23668,22274,train,188248
23669,73935,train,188261
23669,54173,train,188263
23670,159834,train,188279
23671,86412,train,188285
23671,86426,train,188287
23672,86430,train,188308
23673,2815,train,188314
23675,23175,train,188329
23676,86445,train,188337
23677,11163,train,188348
23678,39215,train,188356
23679,86449,train,188366
23680,86451,train,188373
23681,86455,train,188381
23682,10186,train,188392
23684,86466,train,188405
23685,86468,train,188415
23687,45205,train,188427
23688,9931,train,188434
23689,39719,train,188449
23690,49723,train,188455
23691,112,train,188467
23692,159842,train,188475
23694,10356,train,188487
23696,145588,train,188498
23697,86494,train,188504
23697,86493,train,188506
23699,86506,train,188531
23701,86508,train,188543
23703,9674,train,188553
23704,86512,train,188561
23705,10053,train,188567
23707,159845,train,188579
23708,86525,train,188587
23709,1342,train,188595
23709,86528,train,188597
23711,58645,train,188613
23712,6659,train,188621
23714,86544,train,188637
23714,69552,train,188639
23714,86541,train,188641
23714,1441,train,188643
23715,10421,train,188678
23716,6295,train,188684
23717,86570,train,188692
23718,82104,train,188703
23720,145597,train,188714
23721,86574,train,188721
23722,86577,train,188729
23724,42777,train,188741
23726,25726,train,188752
23727,159850,train,188759
23729,14734,train,188772
23731,86591,train,188783
23732,159851,train,188792
23733,86600,train,188798
23734,86601,train,188811
23735,86603,train,188818
23736,86606,train,188825
23738,5665,train,188838
23740,135623,train,188849
23742,86619,train,188860
23743,145605,train,188868
23745,86625,train,188879
23746,63842,train,188890
23747,67868,train,188898
23749,139999,train,188910
23751,216,train,188921
23752,86645,train,188932
23753,11763,train,188941
23753,86649,train,188943
23755,18944,train,188963
23757,75385,train,188976
23758,86660,train,188983
23759,86662,train,188990
23760,86665,train,188998
23761,86676,train,189007
23762,48829,train,189020
23764,13174,train,189031
23765,84194,train,189040
23766,40596,train,189046
23766,86690,train,189048
23768,2850,train,189067
23768,54164,train,189069
23769,33457,train,189083
23770,12300,train,189091
23771,86710,train,189099
23771,24,train,189101
23773,73412,train,189120
23773,86717,train,189122
23774,77214,train,189138
23776,17118,train,189149
23778,86733,train,189161
23778,86734,train,189163
23780,27152,train,189180
23782,86741,train,189192
23784,35154,train,189202
23785,647,train,189211
23786,86760,train,189219
23786,86751,train,189221
23786,6046,train,189223
23788,159866,train,189252
23790,145629,train,189262
23790,53931,train,189264
23792,22112,train,189281
23794,86778,train,189293
23796,86790,train,189304
23796,86784,train,189306
23796,159869,train,189308
23797,57805,train,189327
23798,86810,train,189341
23799,86812,train,189350
23801,145634,train,189361
23802,1646,train,189368
23804,5414,train,189383
23805,86820,train,189389
23806,80605,train,189402
23807,86824,train,189409
23809,86834,train,189423
23809,86838,train,189425
23810,48752,train,189436
23812,13457,train,189448
23814,86840,train,189458
23816,4429,train,189468
23818,2612,train,189481
23820,9066,train,189491
23821,21677,train,189497
23823,86859,train,189510
23825,16235,train,189521
23827,86867,train,189533
23827,86870,train,189535
23828,145643,train,189550
23830,86891,train,189563
23830,86884,train,189565
23830,86883,train,189567
23831,159882,train,189590
23832,145646,train,189597
23834,86905,train,189609
23835,10356,train,189615
23836,36823,train,189628
23837,86920,train,189636
23838,19447,train,189643
23839,159886,train,189654
23840,59499,train,189661
23841,647,train,189669
23842,145649,train,189680
23843,86944,train,189686
23845,86952,train,189698
23845,86951,train,189700
23846,12768,train,189714
23847,86959,train,189727
23849,86963,train,189738
23850,86986,train,189746
23850,57121,train,189748
23850,86972,train,189750
23850,15032,train,189752
23850,86979,train,189754
23852,86994,train,189801
23854,86996,train,189812
23855,58534,train,189820
23857,12427,train,189830
23858,20944,train,189840
23859,87003,train,189848
23861,23065,train,189859
23862,140610,train,189865
23862,87011,train,189867
23864,16983,train,189889
23865,116236,train,189898
23866,87029,train,189905
23866,4746,train,189907
23867,10664,train,189926
23869,87033,train,189938
23871,87034,train,189948
23873,145659,train,189960
23874,24903,train,189966
23875,159901,train,189977
23876,12185,train,189985
23878,88696,train,189997
23880,87054,train,190009
23881,20104,train,190017
23882,87070,train,190025
23882,87067,train,190027
23883,194,train,190045
23884,87077,train,190055
23885,119730,train,190064
23886,14816,train,190070
23888,87084,train,190085
23890,14237,train,190096
23892,18019,train,190108
23893,87093,train,190117
23895,87097,train,190130
23897,87099,train,190143
23898,27966,train,190151
23900,36834,train,190164
23902,21514,train,190175
23903,87108,train,190183
23905,6463,train,190196
23907,25621,train,190208
23909,50483,train,190221
23910,159912,train,190229
23912,16810,train,190241
23913,87123,train,190248
23915,10623,train,190261
23917,23443,train,190273
23919,87132,train,190284
23921,87136,train,190296
23922,26591,train,190304
23923,10778,train,190312
23925,87143,train,190324
23927,1175,train,190335
23928,2929,train,190345
23929,34637,train,190351
23930,87154,train,190362
23931,1078,train,190370
23932,5610,train,190381
23934,87164,train,190392
23936,87168,train,190403
23937,13135,train,190409
23938,145680,train,190416
23939,7751,train,190427
23941,81754,train,190438
23943,155463,train,190450
23944,66581,train,190456
23946,14581,train,190470
23948,87192,train,190480
23949,87194,train,190486
23951,16227,train,190500
23952,87204,train,190508
23954,87209,train,190518
23955,87214,train,190529
23956,58199,train,190539
23958,2411,train,190551
23959,87228,train,190562
23961,37860,train,190572
23963,10092,train,190583
23964,87239,train,190591
23965,145690,train,190600
23966,23267,train,190607
23968,1827,train,190623
23970,133361,train,190633
23971,1944,train,190642
23973,23628,train,190652
23975,87258,train,190664
23977,87261,train,190677
23978,84514,train,190687
23980,11072,train,190697
23982,75740,train,190709
23984,87270,train,190720
23985,87273,train,190726
23986,87278,train,190733
23987,7259,train,190744
23987,87283,train,190746
23988,63704,train,190759
23988,3084,train,190761
23989,46602,train,190777
23990,87303,train,190785
23992,46217,train,190800
23994,87313,train,190810
23995,145699,train,190818
23997,20502,train,190830
23999,16704,train,190843
24001,38386,train,190854
24003,65310,train,190864
24004,847,train,190873
24005,87325,train,190879
24007,15936,train,190893
24007,60770,train,190895
24007,87342,train,190897
24007,87333,train,190899
24009,87349,train,190935
24011,15311,train,190947
24012,15207,train,190953
24013,15654,train,190960
24014,51994,train,190971
24015,159941,train,190979
24017,53256,train,190990
24018,3620,train,190998
24018,87363,train,191000
24020,38882,train,191018
24022,87369,train,191028
24023,4374,train,191036
24024,15695,train,191042
24026,28840,train,191055
24028,52161,train,191067
24029,87385,train,191074
24029,87383,train,191076
24031,29628,train,191098
24032,535,train,191108
24033,87396,train,191115
24035,2339,train,191127
24036,87406,train,191137
24038,24138,train,191148
24039,87422,train,191156
24039,87421,train,191158
24040,68566,train,191173
24042,26993,train,191190
24044,7595,train,191200
24046,65428,train,191213
24048,53045,train,191224
24050,84638,train,191236
24051,12306,train,191244
24052,38720,train,191251
24053,36029,train,191263
24055,87449,train,191273
24057,46228,train,191283
24058,6466,train,191291
24059,87455,train,191299
24060,87464,train,191313
24062,87467,train,191326
24064,14942,train,191338
24065,37179,train,191347
24066,87482,train,191354
24068,87485,train,191366
24070,87487,train,191376
24072,18576,train,191386
24073,3882,train,191395
24075,67717,train,191405
24076,87502,train,191413
24078,87506,train,191426
24078,23765,train,191428
24080,87513,train,191447
24081,159959,train,191453
24082,1664,train,191462
24083,14784,train,191473
24084,15942,train,191480
24086,49401,train,191492
24086,4223,train,191494
24088,87530,train,191509
24089,3564,train,191516
24090,87535,train,191522
24091,18874,train,191531
24092,6876,train,191545
24093,70139,train,191553
24095,4578,train,191564
24097,145732,train,191575
24098,12269,train,191583
24100,39211,train,191594
24101,57585,train,191600
24102,87554,train,191611
24104,87559,train,191621
24105,5410,train,191630
24106,87564,train,191636
24108,87570,train,191651
24108,87574,train,191653
24109,63898,train,191671
24110,17376,train,191680
24110,87583,train,191682
24112,159966,train,191698
24113,6331,train,191709
24115,8482,train,191719
24116,87606,train,191725
24116,84134,train,191727
24118,50096,train,191752
24120,18644,train,191762
24122,103914,train,191773
24124,50830,train,191783
24126,87615,train,191794
24128,3475,train,191804
24130,87620,train,191816
24132,4143,train,191828
24134,17879,train,191840
24135,2179,train,191849
24136,47508,train,191855
24137,87646,train,191868
24137,87659,train,191870
24137,87657,train,191872
24137,5620,train,191874
24138,73001,train,191906
24140,87665,train,191917
24141,87666,train,191923
24143,1864,train,191937
24144,87675,train,191945
24145,42523,train,191954
24146,5020,train,191963
24147,41701,train,191972
24149,17523,train,191985
24151,5444,train,191996
24152,36308,train,192002
24153,84843,train,192010
24155,57231,train,192023
24157,87698,train,192035
24158,159976,train,192041
24159,5655,train,192052
24161,87704,train,192065
24162,87705,train,192073
24163,87711,train,192082
24164,52489,train,192093
24165,20268,train,192101
24165,87725,train,192103
24165,87723,train,192105
24167,44860,train,192134
24168,8490,train,192141
24169,1895,train,192154
24170,87741,train,192160
24172,69186,train,192173
24174,136236,train,192184
24175,42949,train,192190
24177,145758,train,192204
24179,86155,train,192214
24181,9686,train,192225
24183,87762,train,192235
24185,889,train,192247
24185,3922,train,192249
24186,145762,train,192263
24187,13037,train,192275
24188,86811,train,192283
24189,8138,train,192289
24191,19512,train,192302
24192,44048,train,192310
24194,29724,train,192321
24195,87788,train,192328
24196,159987,train,192337
24197,87794,train,192345
24198,6556,train,192356
24200,510,train,192367
24202,25873,train,192378
24204,87802,train,192388
24205,87805,train,192395
24207,25971,train,192411
24209,145771,train,192421
24211,87812,train,192432
24212,87813,train,192438
24214,89807,train,192453
24216,31793,train,192465
24218,7982,train,192475
24218,87830,train,192477
24218,52968,train,192479
24219,22859,train,192504
24221,87845,train,192514
24221,87847,train,192516
24223,500,train,192534
24225,87852,train,192544
24225,87858,train,192546
24226,41900,train,192560
24228,87864,train,192573
24230,1120,train,192585
24232,87870,train,192597
24232,24065,train,192599
24234,1970,train,192617
24236,27188,train,192627
24237,197,train,192633
24239,77627,train,192646
24240,114516,train,192654
24242,23298,train,192664
24244,16330,train,192677
24246,2836,train,192687
24248,48572,train,192697
24250,16910,train,192707
24251,227,train,192716
24253,160001,train,192727
24255,44314,train,192739
24256,87907,train,192747
24256,18132,train,192749
24258,87911,train,192764
24259,87918,train,192772
24260,145786,train,192787
24262,12304,train,192799
24264,16461,train,192810
24265,13010,train,192818
24267,87935,train,192830
24269,87939,train,192840
24271,17118,train,192850
24273,87946,train,192860
24274,8234,train,192871
24276,87952,train,192882
24276,87951,train,192884
24278,14785,train,192902
24280,3379,train,192915
24282,16201,train,192926
24284,8901,train,192936
24285,87978,train,192947
24285,87975,train,192949
24286,87979,train,192962
24287,87983,train,192970
24288,145797,train,192978
24290,11163,train,192991
24291,87996,train,193000
24293,5629,train,193011
24294,1648,train,193017
24294,88005,train,193019
24295,64811,train,193042
24297,20866,train,193056
24298,11340,train,193064
24300,88019,train,193075
24301,6016,train,193083
24303,18905,train,193095
24304,88026,train,193103
24305,22604,train,193110
24306,88030,train,193123
24308,16367,train,193134
24310,88038,train,193145
24310,88045,train,193147
24312,88049,train,193166
24313,88052,train,193173
24313,88060,train,193175
24315,22557,train,193197
24316,3207,train,193207
24318,9333,train,193217
24319,57738,train,193225
24320,30435,train,193232
24321,88084,train,193245
24323,58149,train,193257
24324,88093,train,193265
24325,83364,train,193277
